track_popularity,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_album_release_year
0.11,1,1,0.62,0.906,1.0,0.9,0,0.0627,0.102,0.02,0.183,0.398,0.51,2018
0.77,1,1,0.601,0.775,0.0,0.88,1,0.0473,0.269,0.0,0.0883,0.483,0.5,2018
0.56,1,1,0.762,0.665,1.0,0.83,0,0.0471,0.169,0.0,0.103,0.961,0.48,2019
0.65,1,1,0.684,0.95,0.09,0.92,0,0.0809,0.0207,0.0,0.105,0.436,0.53,2019
0.34,1,1,0.65,0.819,0.36,0.9,1,0.0551,0.117,0.0,0.0772,0.351,0.53,2019
0.54,1,1,0.448,0.836,1.0,0.84,1,0.0809,0.229,0.0,0.427,0.482,0.51,2019
0.51,1,1,0.712,0.646,0.45,0.89,1,0.182,0.116,0.0,0.123,0.607,0.44,2018
0.5,1,1,0.674,0.854,0.45,0.87,1,0.115,0.054,0.0,0.379,0.503,0.47,2019
0.52,1,1,0.739,0.622,1.0,0.86,0,0.0394,0.532,0.0,0.0508,0.615,0.5,2018
0.76,1,1,0.647,0.795,0.09,0.9,0,0.0372,0.0635,0.0,0.188,0.409,0.53,2019
0.75,1,1,0.669,0.895,0.45,0.9,0,0.0575,0.128,0.0,0.297,0.576,0.52,2019
0.52,1,1,0.792,0.724,1.0,0.87,0,0.0362,0.219,0.0,0.0911,0.429,0.46,2019
0.62,1,1,0.706,0.931,0.0,0.91,0,0.0456,0.354,0.0,0.146,0.465,0.51,2019
0.65,1,1,0.645,0.795,0.09,0.86,1,0.0343,0.0334,0.0,0.089,0.424,0.53,2018
0.62,1,1,0.662,0.823,0.82,0.88,1,0.0971,0.073,0.0,0.0833,0.435,0.5,2019
0.1,1,1,0.673,0.885,1.0,0.9,0,0.0569,0.143,0.0,0.184,0.704,0.51,2019
0.55,1,1,0.516,0.857,0.0,0.9,0,0.0463,0.0368,0.0,0.264,0.448,0.53,2019
0.49,1,1,0.686,0.613,0.18,0.86,1,0.069,0.0386,0.0,0.251,0.452,0.44,2019
0.7,1,1,0.503,0.754,0.64,0.9,1,0.0424,0.264,0.0,0.297,0.597,0.49,2020
0.61,1,1,0.382,0.698,0.55,0.9,1,0.0374,0.00236,0.0,0.108,0.151,0.53,2019
0.75,1,1,0.59,0.642,0.64,0.89,1,0.122,0.0771,0.0,0.105,0.651,0.45,2019
0.6,1,1,0.708,0.825,0.36,0.91,1,0.0615,0.031,0.0,0.191,0.662,0.46,2019
0.63,1,1,0.588,0.757,0.45,0.93,1,0.0716,0.327,0.0,0.323,0.836,0.51,2018
0.73,1,1,0.636,0.63,0.0,0.84,1,0.0346,0.0796,0.0,0.13,0.454,0.44,2018
0.6,1,1,0.682,0.786,1.0,0.87,0,0.0477,0.214,0.0,0.12,0.664,0.38,2018
0.62,1,1,0.639,0.705,0.64,0.87,0,0.049,0.045,0.0,0.425,0.595,0.52,2019
0.67,1,1,0.815,0.647,0.82,0.83,0,0.218,0.399,0.0,0.0738,0.182,0.53,2019
0.61,1,1,0.696,0.907,0.0,0.89,0,0.073,0.0191,0.0,0.124,0.466,0.53,2019
0.71,1,1,0.659,0.617,1.0,0.85,0,0.0649,0.27,0.0,0.187,0.187,0.5,2018
0.8,1,1,0.592,0.873,0.82,0.86,1,0.0275,0.0715,0.01,0.142,0.516,0.51,2019
0.68,1,1,0.651,0.617,0.73,0.85,1,0.0309,0.179,0.0,0.113,0.591,0.51,2018
0.6,1,1,0.707,0.585,0.45,0.74,1,0.0701,0.145,0.0,0.257,0.277,0.52,2019
0.66,1,1,0.673,0.687,0.55,0.86,0,0.0623,0.269,0.0,0.181,0.524,0.4,2019
0.75,1,1,0.567,0.765,0.09,0.89,0,0.108,0.317,0.0,0.14,0.541,0.51,2019
0.58,1,1,0.768,0.83,1.0,0.87,0,0.036,0.0229,0.0,0.145,0.444,0.53,2018
0.74,1,1,0.734,0.765,0.64,0.86,1,0.0621,0.151,0.0,0.231,0.518,0.46,2018
0.68,1,1,0.689,0.901,0.64,0.95,1,0.0678,0.145,0.0,0.459,0.651,0.52,2018
0.72,1,1,0.676,0.582,0.82,0.82,1,0.128,0.221,0.01,0.515,0.447,0.52,2019
0.7,1,1,0.686,0.693,0.0,0.84,0,0.131,0.329,0.0,0.136,0.699,0.52,2018
0.58,1,1,0.763,0.674,0.82,0.87,1,0.0378,0.0106,0.0,0.0321,0.759,0.44,2019
0.67,1,1,0.6,0.754,0.0,0.89,1,0.0488,0.0688,0.0,0.151,0.641,0.53,2018
0.62,1,1,0.691,0.924,0.0,0.9,1,0.0577,0.00828,0.0,0.402,0.34,0.53,2018
0.56,1,1,0.63,0.726,0.0,0.9,1,0.0978,0.0717,0.0,0.108,0.499,0.51,2019
0.65,1,1,0.734,0.921,0.55,0.94,0,0.0863,0.0328,0.0,0.197,0.654,0.5,2018
0.51,1,1,0.605,0.854,1.0,0.89,0,0.0488,0.0673,0.0,0.54,0.165,0.52,2019
0.54,1,1,0.609,0.523,0.09,0.71,1,0.0796,0.00959,0.0,0.15,0.342,0.53,2019
0.61,1,1,0.733,0.839,0.09,0.92,0,0.0335,0.0145,0.0,0.162,0.471,0.53,2019
0.76,1,1,0.43,0.606,0.36,0.87,0,0.0431,0.131,0.0,0.173,0.123,0.71,2018
0.83,1,1,0.661,0.723,0.45,0.83,0,0.0566,0.179,0.0,0.14,0.316,0.48,2019
0.63,1,1,0.752,0.764,0.09,0.88,1,0.038,0.0476,0.0,0.0543,0.582,0.51,2017
0.7,1,1,0.704,0.888,1.0,0.92,1,0.0541,0.00553,0.0,0.079,0.531,0.52,2019
0.7,1,1,0.655,0.713,0.82,0.84,0,0.0501,0.338,0.0,0.0971,0.61,0.39,2019
0.56,1,1,0.732,0.734,0.0,0.84,1,0.107,0.00719,0.0,0.34,0.643,0.51,2017
0.65,1,1,0.619,0.735,0.64,0.89,1,0.0445,0.017,0.0,0.347,0.668,0.5,2018
0.61,1,1,0.746,0.846,0.82,0.93,1,0.048,0.0485,0.0,0.195,0.403,0.48,2016
0.6,1,1,0.776,0.809,0.55,0.86,0,0.069,0.415,0.0,0.179,0.582,0.42,2017
0.63,1,1,0.621,0.898,0.91,0.88,1,0.0401,0.0976,0.0,0.404,0.332,0.52,2019
0.54,1,1,0.767,0.674,0.0,0.84,1,0.0529,0.0216,0.0,0.257,0.221,0.51,2018
0.7,1,1,0.655,0.672,0.09,0.87,1,0.0581,0.253,0.0,0.312,0.675,0.41,2018
0.06,1,1,0.638,0.656,0.45,0.86,1,0.0611,0.143,0.0,0.094,0.271,0.43,2018
0.7,1,1,0.689,0.505,0.0,0.84,1,0.0933,0.158,0.0,0.138,0.312,0.41,2017
0.54,1,1,0.445,0.597,0.73,0.83,1,0.0575,0.158,0.0,0.128,0.263,0.73,2018
0.83,1,1,0.807,0.887,0.09,0.89,0,0.0361,0.016,0.0,0.0811,0.606,0.51,2019
0.53,1,1,0.684,0.823,0.0,0.87,1,0.0296,0.00576,0.0,0.201,0.384,0.49,2018
0.55,1,1,0.653,0.708,0.91,0.86,1,0.0345,0.109,0.0,0.163,0.347,0.47,2017
0.81,1,1,0.662,0.858,0.18,0.87,1,0.0428,0.00163,0.0,0.0456,0.295,0.56,2017
0.58,1,1,0.691,0.821,0.0,0.88,1,0.0401,0.136,0.0,0.092,0.759,0.44,2016
0.75,1,1,0.717,0.716,0.27,0.86,0,0.0432,0.0421,0.0,0.0699,0.206,0.52,2019
0.73,1,1,0.677,0.497,0.45,0.86,1,0.0809,0.152,0.0,0.0911,0.419,0.41,2017
0.73,1,1,0.715,0.605,0.0,0.87,0,0.0428,0.239,0.0,0.189,0.454,0.51,2018
0.57,1,1,0.572,0.713,0.45,0.87,1,0.0406,0.0754,0.0,0.226,0.559,0.38,2017
0.25,1,1,0.645,0.741,0.45,0.87,0,0.0339,0.0323,0.0,0.29,0.534,0.51,2017
0.55,1,1,0.497,0.924,1.0,0.9,0,0.0434,0.149,0.25,0.267,0.283,0.5,2019
0.8,1,1,0.527,0.835,0.55,0.86,1,0.0433,0.0166,0.0,0.249,0.654,0.53,2014
0.69,1,1,0.401,0.872,0.09,0.9,0,0.314,0.167,0.0,0.362,0.472,0.44,2017
0.74,1,1,0.738,0.794,1.0,0.89,0,0.0416,0.101,0.0,0.0533,0.566,0.43,2018
0.65,1,1,0.702,0.903,0.36,0.89,1,0.038,0.121,0.0,0.168,0.66,0.53,2018
0.5,1,1,0.814,0.705,0.64,0.88,1,0.0904,0.0958,0.0,0.0687,0.6,0.46,2018
0.66,1,1,0.724,0.733,1.0,0.86,0,0.0382,0.0249,0.0,0.127,0.672,0.53,2019
0.71,1,1,0.771,0.826,1.0,0.89,1,0.0604,0.142,0.03,0.145,0.185,0.42,2019
0.79,1,1,0.747,0.834,0.27,0.92,0,0.045,0.374,0.0,0.0586,0.687,0.53,2018
0.76,1,1,0.813,0.761,0.91,0.86,0,0.085,0.0529,0.01,0.337,0.29,0.52,2018
0.55,1,1,0.728,0.794,0.09,0.89,1,0.0635,0.148,0.0,0.0688,0.523,0.47,2016
0.87,1,1,0.719,0.704,0.09,0.88,1,0.0476,0.0691,0.0,0.166,0.628,0.56,2018
0.35,1,1,0.564,0.833,0.0,0.89,1,0.0952,0.0112,0.0,0.101,0.395,0.53,2018
0.77,1,1,0.414,0.486,0.55,0.84,0,0.0311,0.0129,0.0,0.111,0.368,0.53,2018
0.83,1,1,0.682,0.656,0.55,0.88,1,0.0435,0.0737,0.0,0.353,0.607,0.54,2019
0.51,1,1,0.674,0.471,0.82,0.8,1,0.0719,0.0946,0.0,0.22,0.219,0.53,2018
0.02,1,1,0.69,0.689,0.18,0.84,1,0.174,0.0655,0.0,0.136,0.307,0.55,2018
0.68,1,1,0.594,0.722,0.36,0.86,0,0.0398,0.0156,0.0,0.0667,0.407,0.53,2018
0.5,1,1,0.468,0.968,0.18,0.89,1,0.0478,0.0224,0.93,0.194,0.284,0.54,2019
0.42,1,1,0.465,0.739,0.91,0.81,1,0.0648,0.00987,0.0,0.373,0.0652,0.53,2018
0.95,1,1,0.701,0.425,0.64,0.75,1,0.375,0.328,0.13,0.1,0.562,0.56,2019
0.5,1,1,0.631,0.939,0.64,0.94,0,0.0398,0.0728,0.0,0.319,0.353,0.53,2018
0.21,1,1,0.578,0.776,0.64,0.92,0,0.0409,0.363,0.0,0.175,0.608,0.54,2018
0.63,1,1,0.671,0.91,0.0,0.9,1,0.1,0.00196,0.03,0.171,0.413,0.53,2018
0.56,1,1,0.715,0.792,0.18,0.84,0,0.0325,0.055,0.02,0.269,0.357,0.53,2018
0.02,1,1,0.714,0.809,0.64,0.88,0,0.0801,0.00736,0.0,0.342,0.32,0.53,2018
0.02,1,1,0.691,0.874,0.36,0.84,0,0.09,0.0286,0.64,0.0704,0.0909,0.53,2017
0.49,1,1,0.651,0.711,0.27,0.87,0,0.0378,0.111,0.0,0.0488,0.425,0.52,2018
0.6,1,1,0.59,0.888,0.0,0.89,1,0.0797,0.000753,0.01,0.817,0.0715,0.53,2019
0.45,1,1,0.438,0.914,0.82,0.89,0,0.0601,0.0206,0.63,0.12,0.225,0.54,2019
0.56,1,1,0.59,0.678,0.91,0.86,1,0.0384,0.0259,0.0,0.0707,0.4,0.53,2018
0.41,1,1,0.461,0.773,0.0,0.84,0,0.0539,0.0153,0.0,0.234,0.266,0.55,2018
0.7,1,1,0.563,0.954,0.64,0.94,0,0.0283,0.119,0.17,0.27,0.788,0.53,2018
0.57,1,1,0.446,0.573,0.27,0.87,1,0.0279,0.0416,0.0,0.108,0.167,0.57,2018
0.16,1,1,0.577,0.741,0.55,0.9,0,0.0501,0.298,0.0,0.142,0.581,0.53,2015
0.48,1,1,0.486,0.855,0.27,0.88,0,0.0497,0.000452,0.0,0.249,0.151,0.54,2018
0.72,1,1,0.635,0.9,0.0,0.9,0,0.0377,0.00664,0.01,0.37,0.15,0.53,2018
0.02,1,1,0.733,0.791,0.0,0.86,1,0.0403,0.239,0.79,0.265,0.477,0.53,2018
0.02,1,1,0.627,0.956,0.73,0.88,0,0.0719,0.0256,0.59,0.125,0.392,0.53,2018
0.66,1,1,0.527,0.806,0.18,0.86,0,0.0323,0.000598,0.0,0.358,0.534,0.55,2018
0.6,1,1,0.742,0.838,0.27,0.92,0,0.0476,0.339,0.0,0.0595,0.694,0.53,2018
0.68,1,1,0.708,0.868,0.55,0.91,1,0.0431,0.0313,0.0,0.122,0.72,0.52,2017
0.5,1,1,0.653,0.911,0.82,0.91,0,0.0645,0.0623,0.0,0.301,0.335,0.53,2018
0.39,1,1,0.361,0.945,0.0,0.87,0,0.111,0.00105,0.03,0.0967,0.138,0.53,2018
0.01,1,1,0.732,0.828,0.55,0.85,0,0.0535,0.00379,0.8,0.272,0.226,0.53,2018
0.04,1,1,0.673,0.943,0.91,0.9,0,0.0481,0.0448,0.0,0.101,0.0358,0.53,2018
0.16,1,1,0.628,0.593,0.73,0.87,1,0.0323,0.093,0.0,0.096,0.104,0.52,2014
0.58,1,1,0.555,0.813,0.0,0.85,1,0.033,0.0201,0.0,0.165,0.435,0.52,2016
0.77,1,1,0.552,0.76,0.0,0.88,1,0.342,0.0733,0.0,0.0865,0.639,0.57,2018
0.71,1,1,0.467,0.757,0.18,0.91,1,0.0517,0.0866,0.0,0.0742,0.383,0.55,2017
0.65,1,1,0.722,0.744,1.0,0.86,0,0.0363,0.0234,0.0,0.143,0.686,0.53,2017
0.8,1,1,0.501,0.519,0.36,0.85,0,0.0409,0.109,0.0,0.454,0.168,0.56,2016
0.01,1,1,0.64,0.857,0.36,0.8,1,0.266,0.00164,0.56,0.336,0.645,0.53,2017
0.67,1,1,0.769,0.817,0.09,0.86,1,0.103,0.0225,0.0,0.244,0.896,0.49,2019
0.28,1,1,0.787,0.722,0.64,0.86,1,0.0395,0.0489,0.0,0.0956,0.52,0.53,2019
0.48,1,1,0.63,0.787,0.09,0.89,1,0.103,0.00489,0.0,0.134,0.466,0.54,2020
0.39,1,1,0.617,0.885,0.73,0.89,0,0.0375,0.0169,0.0,0.326,0.768,0.58,2020
0.6,1,1,0.746,0.805,0.91,0.88,1,0.0683,0.074,0.0,0.0548,0.843,0.61,2019
0.29,1,1,0.695,0.88,0.45,0.91,1,0.158,0.194,0.0,0.0898,0.786,0.53,2020
0.21,1,1,0.705,0.858,0.64,0.91,1,0.0627,0.112,0.0,0.298,0.536,0.44,2019
0.4,1,1,0.803,0.863,0.09,0.87,1,0.0903,0.00947,0.01,0.0823,0.467,0.47,2020
0.37,1,1,0.736,0.666,0.73,0.88,1,0.0417,0.0795,0.0,0.332,0.22,0.46,2020
0.38,1,1,0.826,0.569,0.45,0.83,1,0.0473,0.287,0.0,0.0449,0.555,0.44,2020
0.17,1,1,0.837,0.52,0.82,0.82,0,0.14,0.617,0.02,0.184,0.463,0.52,2020
0.3,1,1,0.636,0.744,0.0,0.9,1,0.0291,0.101,0.0,0.0912,0.486,0.56,2020
0.31,1,1,0.486,0.714,0.64,0.85,1,0.115,0.0622,0.0,0.333,0.496,0.53,2020
0.37,1,1,0.789,0.77,0.45,0.86,0,0.0553,0.0403,0.0,0.0988,0.791,0.43,2019
0.35,1,1,0.608,0.961,0.18,0.93,1,0.124,0.023,0.0,0.294,0.366,0.58,2020
0.49,1,1,0.604,0.733,0.18,0.85,1,0.0348,0.105,0.0,0.25,0.399,0.52,2020
0.42,1,1,0.655,0.993,0.18,0.93,1,0.0862,0.507,0.0,0.392,0.62,0.39,2020
0.23,1,1,0.836,0.588,0.64,0.82,1,0.16,0.237,0.0,0.0618,0.636,0.39,2020
0.34,1,1,0.705,0.666,0.55,0.87,1,0.0583,0.577,0.0,0.0835,0.697,0.53,2019
0.27,1,1,0.567,0.865,0.55,0.87,1,0.139,0.0127,0.0,0.0546,0.838,0.79,2020
0.6,1,1,0.718,0.8,0.82,0.86,1,0.0587,0.00588,0.0,0.337,0.266,0.49,2019
0.53,1,1,0.775,0.673,0.82,0.84,1,0.081,0.0564,0.0,0.111,0.5,0.47,2019
0.3,1,1,0.847,0.512,0.91,0.79,1,0.053,0.152,0.0,0.0746,0.765,0.47,2020
0.41,1,1,0.742,0.719,0.36,0.84,0,0.0387,0.0867,0.0,0.126,0.318,0.52,2019
0.29,1,1,0.549,0.847,0.45,0.87,1,0.0483,0.0587,0.0,0.102,0.149,0.52,2019
0.54,1,1,0.425,0.56,0.0,0.84,0,0.308,0.0826,0.0,0.35,0.347,0.7,2019
0.21,1,1,0.716,0.463,0.82,0.82,1,0.0337,0.693,0.0,0.121,0.342,0.38,2020
0.21,1,1,0.697,0.77,0.0,0.9,1,0.0327,0.00374,0.0,0.0424,0.748,0.43,2019
0.4,1,1,0.866,0.746,0.73,0.85,0,0.0706,0.446,0.0,0.133,0.594,0.42,2019
0.26,1,1,0.554,0.782,0.0,0.91,1,0.0367,0.198,0.0,0.0756,0.63,0.65,2020
0.26,1,1,0.684,0.854,0.36,0.9,0,0.0847,0.0615,0.0,0.152,0.594,0.42,2019
0.36,1,1,0.711,0.934,1.0,0.96,1,0.0588,0.0445,0.0,0.0537,0.866,0.52,2019
0.32,1,1,0.649,0.856,0.73,0.92,1,0.181,0.127,0.0,0.0702,0.892,0.72,2020
0.34,1,1,0.392,0.891,1.0,0.92,0,0.059,0.0236,0.0,0.281,0.45,0.38,2019
0.21,1,1,0.763,0.763,0.91,0.89,0,0.0626,0.0298,0.0,0.652,0.953,0.6,2020
0.36,1,1,0.625,0.728,0.18,0.86,1,0.03,0.0097,0.0,0.101,0.101,0.4,2019
0.36,1,1,0.621,0.614,0.55,0.86,1,0.0539,0.0462,0.0,0.0452,0.727,0.84,2019
0.42,1,1,0.729,0.646,0.82,0.85,0,0.0452,0.0682,0.0,0.0484,0.543,0.34,2019
0.49,1,1,0.713,0.709,0.36,0.84,1,0.0703,0.042,0.0,0.0995,0.708,0.46,2020
0.12,1,1,0.705,0.55,0.18,0.81,1,0.0381,0.0887,0.0,0.0895,0.351,0.4,2019
0.16,1,1,0.62,0.775,0.64,0.88,1,0.0271,0.0634,0.05,0.0676,0.427,0.45,2019
0.27,1,1,0.834,0.823,0.73,0.88,1,0.0716,0.09,0.0,0.0561,0.872,0.53,2019
0.44,1,1,0.738,0.55,0.45,0.77,0,0.0473,0.00919,0.0,0.0772,0.599,0.46,2019
0.21,1,1,0.695,0.646,0.82,0.83,0,0.032,0.0345,0.0,0.0967,0.229,0.4,2020
0.41,1,1,0.74,0.56,0.36,0.86,0,0.0387,0.172,0.0,0.0717,0.207,0.46,2019
0.44,1,1,0.638,0.735,0.73,0.88,1,0.0873,0.0269,0.0,0.0603,0.628,0.42,2019
0.39,1,1,0.704,0.584,0.55,0.82,0,0.026,0.324,0.1,0.0965,0.752,0.43,2019
0.21,1,1,0.599,0.795,0.64,0.87,0,0.15,0.223,0.0,0.125,0.479,0.63,2019
0.35,1,1,0.539,0.739,0.0,0.86,0,0.204,0.0263,0.0,0.297,0.386,0.72,2019
0.16,1,1,0.738,0.846,0.18,0.85,1,0.0758,0.158,0.04,0.0282,0.879,0.53,2020
0.27,1,1,0.802,0.776,0.73,0.83,0,0.112,0.16,0.0,0.0969,0.687,0.46,2019
0.37,1,1,0.679,0.637,0.73,0.86,1,0.0427,0.0821,0.0,0.158,0.228,0.44,2019
0.3,1,1,0.827,0.851,1.0,0.88,0,0.103,0.122,0.0,0.0706,0.928,0.53,2019
0.35,1,1,0.779,0.721,0.73,0.8,0,0.0487,0.00618,0.01,0.239,0.84,0.51,2019
0.26,1,1,0.701,0.927,0.45,0.91,0,0.0644,0.31,0.0,0.0505,0.832,0.5,2019
0.3,1,1,0.625,0.905,0.55,0.84,0,0.135,0.553,0.03,0.247,0.597,0.58,2019
0.4,1,1,0.677,0.75,0.82,0.85,1,0.033,0.14,0.0,0.0363,0.967,0.48,2019
0.31,1,1,0.706,0.734,0.0,0.88,1,0.0324,0.0229,0.0,0.112,0.395,0.42,2019
0.27,1,1,0.792,0.673,0.45,0.81,0,0.163,0.0652,0.0,0.145,0.784,0.44,2019
0.31,1,1,0.561,0.929,1.0,0.94,1,0.0288,0.182,0.0,0.245,0.898,0.79,2019
0.74,1,1,0.633,0.706,0.91,0.87,0,0.0627,0.000587,0.08,0.245,0.399,0.54,2019
0.59,1,1,0.652,0.837,0.09,0.91,0,0.0723,0.0976,0.0,0.0844,0.562,0.45,2019
0.63,1,1,0.678,0.787,0.09,0.88,0,0.0452,0.147,0.0,0.0799,0.471,0.66,2019
0.73,1,1,0.751,0.726,0.73,0.9,0,0.038,0.0706,0.0,0.278,0.581,0.44,2019
0.72,1,1,0.572,0.964,0.36,0.94,0,0.123,0.0503,0.0,0.372,0.519,0.54,2019
0.68,1,1,0.671,0.859,0.36,0.89,0,0.0833,0.0323,0.0,0.267,0.389,0.58,2018
0.58,1,1,0.781,0.879,0.45,0.9,1,0.0533,0.0309,0.0,0.0546,0.836,0.5,2019
0.72,1,1,0.565,0.903,0.64,0.94,1,0.05,0.0746,0.0,0.359,0.538,0.41,2020
0.7,1,1,0.839,0.902,0.09,0.9,0,0.0536,0.0868,0.0,0.272,0.639,0.48,2017
0.59,1,1,0.658,0.87,0.18,0.93,1,0.0626,0.177,0.0,0.36,0.422,0.38,2019
0.75,1,1,0.74,0.835,0.91,0.9,0,0.0839,0.0139,0.0,0.857,0.535,0.51,2019
0.81,1,1,0.782,0.731,0.27,0.88,0,0.143,0.0376,0.0,0.0956,0.824,0.58,2019
0.7,1,1,0.785,0.744,0.27,0.89,0,0.0369,0.0149,0.01,0.0661,0.833,0.53,2018
0.65,1,1,0.76,0.887,0.82,0.93,1,0.0409,0.037,0.0,0.138,0.24,0.54,2019
0.75,1,1,0.566,0.769,0.64,0.88,1,0.0872,0.0183,0.0,0.108,0.385,0.71,2018
0.69,1,1,0.737,0.764,0.0,0.86,1,0.0947,0.111,0.0,0.0423,0.924,0.38,2019
0.85,1,1,0.645,0.862,1.0,0.88,0,0.0965,0.0923,0.0,0.192,0.798,0.5,2019
0.72,1,1,0.719,0.828,0.55,0.86,1,0.0613,0.0343,0.0,0.0747,0.634,0.58,2019
0.72,1,1,0.704,0.787,0.0,0.91,1,0.082,0.114,0.0,0.228,0.707,0.4,2019
0.75,1,1,0.734,0.855,0.82,0.91,1,0.118,0.00481,0.0,0.123,0.422,0.53,2018
0.65,1,1,0.613,0.842,0.91,0.89,0,0.219,0.0157,0.0,0.23,0.645,0.71,2017
0.63,1,1,0.76,0.672,0.82,0.87,0,0.0732,0.465,0.0,0.205,0.505,0.53,2018
0.02,1,1,0.786,0.853,0.73,0.92,1,0.0816,0.0688,0.0,0.0759,0.45,0.52,2017
0.71,1,1,0.563,0.979,0.82,0.91,1,0.104,0.00911,0.0,0.249,0.503,0.53,2019
0.48,1,1,0.652,0.785,0.55,0.88,1,0.0448,0.0667,0.0,0.124,0.662,0.53,2019
0.68,1,1,0.787,0.543,0.91,0.84,0,0.037,0.0233,0.0,0.0861,0.332,0.41,2018
0.65,1,1,0.6,0.96,0.36,0.94,1,0.095,0.0426,0.0,0.0882,0.503,0.46,2018
0.7,1,1,0.616,0.833,0.27,0.91,0,0.067,0.315,0.0,0.175,0.595,0.41,2018
0.66,1,1,0.76,0.842,0.55,0.86,1,0.131,0.0677,0.0,0.313,0.882,0.43,2019
0.71,1,1,0.598,0.775,0.09,0.89,0,0.0545,0.022,0.0,0.0677,0.687,0.54,2017
0.02,1,1,0.632,0.906,0.55,0.95,0,0.0494,0.321,0.0,0.223,0.755,0.54,2018
0.07,1,1,0.702,0.913,1.0,0.91,1,0.0374,0.0514,0.0,0.166,0.735,0.58,2018
0.69,1,1,0.674,0.91,0.64,0.92,0,0.0594,0.029,0.0,0.342,0.599,0.55,2019
0.66,1,1,0.709,0.718,0.55,0.91,0,0.0312,0.059,0.0,0.167,0.24,0.44,2018
0.01,1,1,0.7,0.873,0.09,0.92,1,0.0869,0.0148,0.0,0.343,0.612,0.42,2016
0.64,1,1,0.752,0.804,1.0,0.9,0,0.0656,0.022,0.0,0.0865,0.795,0.61,2019
0.66,1,1,0.725,0.94,0.45,0.93,0,0.0435,0.115,0.0,0.0864,0.905,0.53,2018
0.6,1,1,0.718,0.794,1.0,0.92,0,0.0703,0.0806,0.0,0.0679,0.751,0.48,2017
0.67,1,1,0.58,0.773,0.82,0.91,0,0.05,0.656,0.0,0.112,0.506,0.52,2018
0.66,1,1,0.615,0.904,0.82,0.89,0,0.221,0.0881,0.0,0.117,0.692,0.54,2019
0.62,1,1,0.673,0.782,0.64,0.89,1,0.0404,0.0582,0.0,0.391,0.609,0.51,2018
0.66,1,1,0.745,0.739,0.91,0.88,1,0.0327,0.405,0.0,0.127,0.556,0.42,2018
0.61,1,1,0.75,0.883,0.55,0.94,0,0.0432,0.226,0.0,0.0437,0.85,0.53,2019
0.61,1,1,0.709,0.911,0.64,0.92,1,0.0593,0.0572,0.0,0.0732,0.779,0.45,2019
0.61,1,1,0.76,0.722,0.55,0.88,0,0.0908,0.00785,0.0,0.116,0.687,0.5,2019
0.58,1,1,0.649,0.862,0.55,0.89,1,0.0487,0.0218,0.0,0.066,0.594,0.53,2018
0.63,1,1,0.64,0.757,0.64,0.86,1,0.0689,0.0261,0.0,0.127,0.413,0.44,2019
0.67,1,1,0.764,0.836,0.09,0.92,1,0.0396,0.208,0.0,0.234,0.51,0.47,2019
0.57,1,1,0.697,0.897,1.0,0.9,0,0.136,0.0323,0.0,0.138,0.736,0.58,2019
0.65,1,1,0.732,0.934,0.73,0.88,1,0.144,0.0774,0.01,0.306,0.898,0.67,2018
0.7,1,1,0.7,0.806,1.0,0.87,0,0.0491,0.00132,0.0,0.0579,0.616,0.46,2019
0.4,1,1,0.832,0.637,0.09,0.87,0,0.0568,0.0334,0.0,0.0653,0.722,0.43,2019
0.55,1,1,0.695,0.921,0.27,0.92,1,0.0848,0.0733,0.0,0.0789,0.642,0.5,2019
0.54,1,1,0.729,0.926,0.64,0.93,1,0.108,0.0796,0.0,0.152,0.743,0.46,2018
0.63,1,1,0.791,0.674,0.18,0.89,1,0.0516,0.168,0.0,0.0801,0.963,0.56,2019
0.56,1,1,0.817,0.82,0.0,0.9,1,0.194,0.0125,0.0,0.0793,0.422,0.5,2019
0.6,1,1,0.797,0.722,0.64,0.87,1,0.0388,0.356,0.0,0.177,0.878,0.53,2019
0.56,1,1,0.675,0.935,0.64,0.93,1,0.0627,0.0019,0.0,0.341,0.451,0.53,2019
0.42,1,1,0.737,0.793,0.64,0.91,1,0.0369,0.385,0.0,0.325,0.562,0.5,2019
0.45,1,1,0.671,0.752,0.09,0.89,0,0.0615,0.0281,0.0,0.101,0.635,0.54,2019
0.54,1,1,0.672,0.923,1.0,0.9,1,0.0875,0.102,0.0,0.129,0.395,0.48,2019
0.3,1,1,0.602,0.697,0.82,0.83,1,0.0289,0.0533,0.0,0.129,0.395,0.53,2018
0.64,1,1,0.621,0.653,0.64,0.88,1,0.0523,0.0152,0.0,0.427,0.345,0.49,2019
0.52,1,1,0.659,0.866,0.18,0.87,0,0.0545,0.018,0.0,0.13,0.705,0.48,2018
0.54,1,1,0.59,0.8,0.09,0.87,0,0.0437,0.00064,0.91,0.0512,0.219,0.53,2012
0.16,1,1,0.544,0.88,0.09,0.87,0,0.245,0.0634,0.02,0.453,0.491,0.53,2019
0.13,1,1,0.532,0.616,0.91,0.83,0,0.0328,0.186,0.0,0.0928,0.292,0.43,2018
0.58,1,1,0.863,0.588,0.09,0.83,1,0.0847,0.142,0.0,0.457,0.751,0.49,2018
0.61,1,1,0.735,0.787,0.55,0.85,0,0.061,0.0419,0.0,0.136,0.469,0.52,2019
